KEY	sensEnto	resitEnto	sensDauno	resDauno	relSoraf	diagSoraf	sensEnto1	sensDauno1	resSoraf1	resEnto1	resDauno1	diagSoraf1
ENSG00000254973.1	2	0	0	15	0	2	1	2	0	0	10	2
ENSG00000254975.1	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000254977.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254980.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254981.1	4	2	0	0	0	0	0	0	0	0	0	0
ENSG00000254983.1	0	0	0	0	0	5	0	0	0	0	0	5
ENSG00000254985.1	2	0	2	3	0	49	3	11	63	1	13	49
ENSG00000254987.1	0	0	0	0	0	3	0	0	1	0	0	3
ENSG00000254988.1	18	5	2	22	0	49	10	35	79	9	39	49
ENSG00000254989.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254990.1	0	0	4	5	0	14	0	2	11	0	4	14
ENSG00000254991.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000254998.1	0	0	0	5	0	0	0	9	0	0	21	0
ENSG00000255002.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255004.1	1	0	0	0	0	0	0	0	2	0	0	0
ENSG00000255005.1	0	0	0	0	0	2	0	0	4	0	0	2
ENSG00000255007.1	0	0	2	4	0	0	0	5	0	0	8	0
ENSG00000255008.2	0	2	2	17	0	4	2	3	18	3	7	4
ENSG00000255015.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255020.1	0	0	32	653	0	4	0	67	7	0	215	4
ENSG00000255021.1	0	0	0	8	0	0	0	2	0	0	1	0
ENSG00000255026.1	227	71	27	99	0	21	137	264	4	92	328	21
ENSG00000255027.2	0	0	0	0	0	2	0	0	1	0	0	2
ENSG00000255028.1	1	0	0	13	0	2	0	0	1	0	15	2
ENSG00000255029.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255031.1	603	303	197	643	0	1095	406	949	1097	350	512	1095
ENSG00000255032.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255036.1	157	41	58	183	0	380	105	176	1053	69	187	380
ENSG00000255039.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255041.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255043.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255045.1	75	17	2	51	0	33	60	29	24	46	33	33
ENSG00000255050.1	532	397	169	1429	0	784	403	827	1672	528	2053	784
ENSG00000255052.3	2	0	0	1	0	6	8	0	24	2	0	6
ENSG00000255060.1	0	0	0	0	0	11	0	0	22	0	0	11
ENSG00000255067.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255069.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255071.1	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000255076.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255079.1	0	0	2	2	0	0	0	0	0	0	2	0
ENSG00000255080.1	33	12	0	22	0	14	26	4	25	20	41	14
ENSG00000255081.1	0	0	0	0	0	71	0	0	98	0	0	71
ENSG00000255082.1	0	0	0	0	0	0	1	0	1	0	0	0
ENSG00000255084.1	0	0	0	0	0	12	0	0	38	0	0	12
ENSG00000255087.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255089.1	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000255090.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255091.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255092.1	1	1	0	1	0	100	1	0	166	0	0	100
ENSG00000255094.1	0	1	0	0	0	7	0	2	4	1	0	7
ENSG00000255097.1	0	0	0	2	0	27	1	0	93	0	0	27
ENSG00000255100.1	0	0	0	34	0	0	0	8	0	0	19	0
ENSG00000255101.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255102.1	0	0	0	0	0	3	0	0	0	0	0	3
ENSG00000255108.1	414	291	133	1182	0	324	284	997	676	359	1441	324
ENSG00000255109.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255114.1	1176	744	579	9218	0	609	702	5122	730	940	4518	609
ENSG00000255117.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255118.1	54	23	22	192	0	113	24	96	193	20	145	113
ENSG00000255119.1	0	0	24	161	0	0	0	36	0	0	93	0
ENSG00000255120.1	0	0	0	0	0	0	1	0	0	2	0	0
ENSG00000255121.2	208	70	49	101	0	87	148	225	182	103	124	87
ENSG00000255124.1	0	0	0	2	0	0	0	0	0	0	1	0
ENSG00000255125.1	13	2	3	8	0	854	15	5	945	10	12	854
ENSG00000255126.1	181	60	42	395	0	272	129	204	549	101	217	272
ENSG00000255129.1	0	0	0	14	0	5	1	0	0	2	2	5
ENSG00000255130.1	0	0	0	0	0	8	0	0	16	0	0	8
ENSG00000255132.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255133.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255135.3	132	52	75	1158	0	101	63	443	201	64	1188	101
ENSG00000255136.2	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000255139.1	79	45	64	503	0	38	70	363	69	65	334	38
ENSG00000255142.1	16	20	0	2	0	26	13	1	68	13	3	26
ENSG00000255143.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255145.1	0	1	0	47	0	15	0	9	34	0	35	15
ENSG00000255146.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255148.2	4	0	2	0	18	8	5	1	44	2	1	8
ENSG00000255153.1	14	11	0	8	0	12	10	10	33	15	31	12
ENSG00000255158.1	11	4	2	3	0	25	5	0	44	5	5	25
ENSG00000255159.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255160.1	0	1	0	0	0	1	0	0	1	0	0	1
ENSG00000255164.1	39	6	12	64	0	57	32	67	134	10	77	57
ENSG00000255165.1	1	2	0	0	0	21	0	0	52	1	0	21
ENSG00000255167.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255169.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255171.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255173.1	48	38	53	182	0	52	33	199	107	32	167	52
ENSG00000255175.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255176.1	0	2	0	0	0	0	4	5	2	0	0	0
ENSG00000255177.2	0	0	0	0	0	2	0	0	0	0	0	2
ENSG00000255178.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255179.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255182.1	37	35	5	13	0	59	50	10	81	40	19	59
ENSG00000255183.1	0	0	0	0	0	2	0	0	0	0	0	2
ENSG00000255186.1	0	0	0	0	0	17	0	0	17	0	0	17
ENSG00000255187.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255191.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255193.1	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000255197.1	76	26	0	1	0	523	71	0	812	30	0	523
ENSG00000255198.3	69	80	53	90	0	192	40	153	2	89	112	192
ENSG00000255201.1	53	30	0	3	0	7	25	0	2	41	3	7
ENSG00000255202.1	0	0	0	6	0	0	0	0	0	0	0	0
ENSG00000255206.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255208.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255209.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255216.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255219.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255224.1	170	111	290	850	0	95	97	1439	197	146	1049	95
ENSG00000255226.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255227.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255229.1	0	0	1	0	0	0	0	0	2	0	0	0
ENSG00000255233.1	0	0	0	0	0	2	0	0	2	0	0	2
ENSG00000255234.1	13	10	34	141	0	43	15	206	134	12	320	43
ENSG00000255236.2	4	0	0	0	0	1	2	0	9	1	2	1
ENSG00000255237.1	14	5	4	30	0	9	9	39	29	9	70	9
ENSG00000255240.1	1	0	0	4	0	55	0	0	222	0	0	55
ENSG00000255241.1	0	0	0	0	0	1	0	0	4	0	0	1
ENSG00000255242.1	780	365	388	1030	0	651	627	2915	0	506	1776	651
ENSG00000255243.1	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000255244.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255246.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255247.1	0	0	0	0	0	4	1	0	12	1	0	4
ENSG00000255248.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255250.1	0	0	0	0	0	6	0	0	1	0	0	6
ENSG00000255252.3	64	48	17	274	0	299	74	175	260	35	202	299
ENSG00000255256.1	0	0	0	0	0	12	0	0	0	0	0	12
ENSG00000255257.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255258.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255260.1	0	0	0	0	0	0	5	0	0	0	0	0
ENSG00000255267.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255269.1	3	0	0	0	0	0	1	0	0	0	0	0
ENSG00000255270.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255271.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255272.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255274.4	0	0	0	0	0	0	0	0	1	0	1	0
ENSG00000255276.1	375	176	223	1243	0	112	233	1636	287	229	1702	112
ENSG00000255279.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255289.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255299.1	2	1	0	0	0	23	3	0	26	1	0	23
ENSG00000255300.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255301.1	43	36	7	109	0	2	23	74	9	44	28	2
ENSG00000255306.1	4	5	0	5	0	32	7	0	82	8	9	32
ENSG00000255308.1	47	24	10	52	0	22	36	62	26	37	26	22
ENSG00000255310.2	105	103	0	0	0	17	85	0	123	136	0	17
ENSG00000255311.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255313.1	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000255314.1	0	0	2	9	0	0	0	0	0	0	14	0
ENSG00000255317.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255318.1	18	4	20	75	0	14	7	0	89	5	40	14
ENSG00000255320.1	6	1	12	46	0	17	0	34	42	1	50	17
ENSG00000255321.1	0	0	0	0	0	53	0	0	96	0	0	53
ENSG00000255322.1	1	2	0	0	0	21	1	1	35	0	0	21
ENSG00000255323.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255325.2	0	0	0	0	0	2	0	0	2	0	0	2
ENSG00000255326.1	6	0	0	8	0	1	5	1	4	5	5	1
ENSG00000255327.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255328.1	6	1	7	54	0	2	3	23	25	1	55	2
ENSG00000255332.3	0	0	0	6	0	0	0	0	0	0	2	0
ENSG00000255334.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255335.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255337.1	9	2	6	78	0	12	10	33	55	6	16	12
ENSG00000255340.1	75	38	25	216	0	185	52	158	270	45	202	185
ENSG00000255343.1	34	26	5	90	0	11	15	28	11	39	48	11
ENSG00000255344.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255345.1	29	15	0	0	0	1	28	0	2	27	0	1
ENSG00000255348.1	236	79	95	299	0	119	151	577	217	123	496	119
ENSG00000255351.1	963	278	301	1858	0	392	586	2277	565	441	2524	392
ENSG00000255354.1	1	0	0	0	0	4	0	0	0	2	0	4
ENSG00000255355.1	0	2	0	0	0	2	0	0	15	0	6	2
ENSG00000255357.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255362.1	5	4	0	0	0	2	6	0	2	3	2	2
ENSG00000255363.1	2	3	0	0	0	6	0	0	3	4	0	6
ENSG00000255364.1	0	0	0	0	0	1	0	0	2	0	0	1
ENSG00000255366.1	0	0	0	0	0	2	0	0	0	0	0	2
ENSG00000255367.1	0	0	0	8	0	12	0	12	2	0	43	12
ENSG00000255371.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255372.1	3	2	1	11	0	0	2	14	6	0	144	0
ENSG00000255375.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255382.1	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000255388.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255389.1	10	14	10	46	0	138	4	85	154	14	45	138
ENSG00000255390.1	4	5	2	2	0	12	5	4	9	4	12	12
ENSG00000255393.1	0	0	1	7	0	0	0	0	0	0	15	0
ENSG00000255395.1	0	0	15	352	0	0	0	24	0	0	2338	0
ENSG00000255399.2	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255400.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255402.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255404.1	0	1	0	2	0	0	0	0	5	0	0	0
ENSG00000255406.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255409.1	0	1	0	6	0	11	0	5	20	1	14	11
ENSG00000255410.1	0	1	0	0	0	3	2	0	9	1	0	3
ENSG00000255411.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255414.1	2	1	0	0	0	17	2	0	28	1	0	17
ENSG00000255418.1	1	0	0	0	0	21	0	2	45	0	0	21
ENSG00000255420.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255421.1	7	0	1	7	0	65	2	4	68	4	10	65
ENSG00000255422.1	212	50	79	477	0	184	129	494	250	61	465	184
ENSG00000255426.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255427.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255428.1	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000255429.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255433.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255434.1	3	0	0	0	0	0	1	0	1	0	6	0
ENSG00000255435.2	151	57	65	258	0	263	115	357	317	64	297	263
ENSG00000255438.2	36	2	0	1	0	0	26	0	0	6	4	0
ENSG00000255440.1	0	0	0	0	0	4	0	0	6	0	2	4
ENSG00000255441.1	162	29	15	183	0	0	115	95	1	43	147	0
ENSG00000255443.1	388	29	0	99	0	944	274	3	896	33	157	944
ENSG00000255446.1	1	1	0	6	0	4	2	0	13	2	0	4
ENSG00000255447.1	0	0	0	1	0	1	0	0	2	0	0	1
ENSG00000255448.1	130	59	23	248	0	173	97	150	248	61	433	173
ENSG00000255449.1	33	20	10	124	0	85	30	87	164	30	193	85
ENSG00000255451.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255455.2	81	37	23	289	0	540	56	380	636	51	397	540
ENSG00000255456.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255458.1	0	1	0	17	0	6	0	2	12	3	2	6
ENSG00000255462.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255465.3	0	0	0	9	0	0	0	0	0	0	0	0
ENSG00000255467.1	174	74	174	1099	0	372	142	1712	392	96	1354	372
ENSG00000255471.1	0	0	24	160	0	0	0	17	2	1	145	0
ENSG00000255474.1	2	0	0	0	0	7	0	6	16	1	4	7
ENSG00000255475.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255476.1	0	0	0	0	0	28	0	0	33	0	0	28
ENSG00000255477.1	0	0	1	5	0	0	0	12	0	0	0	0
ENSG00000255478.1	13	1	2	26	0	19	8	13	73	1	15	19
ENSG00000255479.1	2	2	0	0	0	0	2	0	4	5	0	0
ENSG00000255480.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255484.1	0	0	0	2	0	2	0	0	0	0	0	2
ENSG00000255487.1	59	23	28	134	0	87	45	102	141	40	100	87
ENSG00000255491.1	0	0	0	32	0	2	2	2	34	0	51	2
ENSG00000255494.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255495.1	0	0	0	0	0	0	0	2	33	1	2	0
ENSG00000255496.1	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255498.1	6	4	8	126	0	5	4	54	30	1	144	5
ENSG00000255502.1	0	0	0	4	0	0	0	0	0	0	0	0
ENSG00000255503.1	0	1	2	8	0	4	2	2	14	1	4	4
ENSG00000255506.1	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000255507.1	36	14	8	44	0	133	15	51	214	13	95	133
ENSG00000255509.2	0	0	1	2	0	0	0	2	0	0	2	0
ENSG00000255512.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255516.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255517.2	78	47	27	215	0	92	65	127	309	56	144	92
ENSG00000255518.1	0	1	0	0	0	11	0	0	0	0	1	11
ENSG00000255520.1	0	0	0	0	0	10	0	0	16	0	0	10
ENSG00000255521.1	1	0	0	2	0	0	1	0	0	0	2	0
ENSG00000255523.1	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000255525.1	0	0	0	5	0	0	0	3	1	0	2	0
ENSG00000255528.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255539.1	64	32	78	218	0	94	44	265	133	28	280	94
ENSG00000255542.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255545.3	0	0	7	71	0	0	0	0	0	0	1440	0
ENSG00000255546.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255548.1	0	0	0	0	0	13	0	0	40	0	0	13
ENSG00000255553.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255555.1	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000255557.1	5	2	0	0	0	36	6	0	28	3	0	36
ENSG00000255558.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255559.1	11	4	2	50	0	57	7	21	84	9	52	57
ENSG00000255565.1	0	0	0	0	0	17	0	0	2	0	1	17
ENSG00000255568.2	17	9	4	67	0	0	7	41	0	10	80	0
ENSG00000255571.2	623	260	0	0	0	114	444	0	0	371	3	114
ENSG00000255572.1	0	0	0	0	0	0	1	4	5	0	0	0
ENSG00000255580.1	2	0	0	0	0	2	0	0	0	1	0	2
ENSG00000255595.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255599.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255605.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255606.1	0	2	0	8	0	0	2	2	2	1	3	0
ENSG00000255608.1	0	0	0	5	0	0	0	0	0	0	0	0
ENSG00000255618.1	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000255621.1	3	2	0	39	0	1	1	28	17	2	18	1
ENSG00000255628.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255629.1	0	0	0	2	0	9	0	0	11	0	2	9
ENSG00000255644.1	0	0	3	6	0	0	0	72	0	0	27	0
ENSG00000255648.1	0	0	0	4	0	0	0	0	0	0	3	0
ENSG00000255649.1	0	0	0	0	0	13	0	1	3	0	3	13
ENSG00000255650.1	14	12	0	0	0	0	3	0	4	11	0	0
ENSG00000255651.2	3	2	0	4	0	3	4	0	8	3	5	3
ENSG00000255652.2	0	0	5	0	0	5	0	0	4	0	0	5
ENSG00000255655.1	2	1	0	12	0	1	2	4	17	1	13	1
ENSG00000255660.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255666.1	26	10	17	125	0	0	15	72	1	15	216	0
ENSG00000255669.1	0	0	0	0	0	11	0	5	24	0	1	11
ENSG00000255670.1	0	0	1	3	0	14	0	3	10	0	0	14
ENSG00000255671.1	0	0	0	0	0	4	0	0	2	0	0	4
ENSG00000255672.1	1	0	0	0	0	11	0	0	19	0	0	11
ENSG00000255679.1	0	0	8	53	0	1	0	30	0	0	24	1
ENSG00000255680.1	505	131	52	350	0	807	345	576	801	202	410	807
ENSG00000255686.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255689.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255693.1	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000255714.1	0	0	0	4	0	0	1	0	0	4	0	0
ENSG00000255717.2	2812	1335	1810	15392	0	3730	2050	8772	7989	2040	10210	3730
ENSG00000255723.1	681	200	56	612	0	637	444	415	1327	231	831	637
ENSG00000255727.1	0	0	0	0	0	0	3	0	0	0	0	0
ENSG00000255733.1	0	0	0	0	0	19	0	0	0	0	0	19
ENSG00000255740.2	0	0	0	0	0	2	0	0	0	0	0	2
ENSG00000255741.1	18	4	0	3	0	16	6	0	36	8	13	16
ENSG00000255745.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255746.1	0	0	0	4	0	0	0	0	0	0	0	0
ENSG00000255750.1	1	0	0	1	0	18	1	0	57	0	6	18
ENSG00000255760.1	1	3	0	0	0	15	0	0	9	6	0	15
ENSG00000255772.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255774.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255775.1	0	0	2	4	0	5	0	0	2	0	1	5
ENSG00000255778.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255790.1	0	0	0	0	0	57	0	0	83	0	0	57
ENSG00000255794.2	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000255801.1	0	0	0	0	0	1	0	0	0	0	0	1
ENSG00000255808.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255811.1	0	0	0	4	0	0	0	0	1	0	15	0
ENSG00000255814.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255817.1	0	0	0	0	0	1	0	0	6	0	0	1
ENSG00000255825.1	0	0	0	0	0	2	0	0	6	0	0	2
ENSG00000255829.1	0	0	0	0	0	6	0	0	0	0	0	6
ENSG00000255839.1	31	15	19	71	0	29	23	131	0	17	152	29
ENSG00000255843.1	46	31	28	59	0	80	28	97	144	37	165	80
ENSG00000255845.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255847.1	1	2	5	14	0	117	1	23	170	4	15	117
ENSG00000255850.1	53	33	17	48	0	64	37	75	104	35	81	64
ENSG00000255856.1	15	2	2	17	0	25	9	30	0	5	19	25
ENSG00000255857.1	229	92	443	2504	0	369	132	3402	591	131	3241	369
ENSG00000255858.1	0	0	0	0	0	3	0	0	4	0	0	3
ENSG00000255864.1	2	1	0	0	0	0	1	0	0	0	0	0
ENSG00000255866.1	0	0	0	11	0	0	0	0	0	0	5	0
ENSG00000255867.1	1	0	0	48	3	18	2	27	61	2	39	18
ENSG00000255871.2	0	0	0	0	0	2	0	0	0	0	0	2
ENSG00000255882.1	0	0	3	59	0	97	0	58	117	0	65	97
ENSG00000255886.1	0	0	0	5	0	3	2	1	12	0	4	3
ENSG00000255893.1	11	4	2	12	0	99	7	18	230	7	20	99
ENSG00000255910.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255916.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255920.1	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000255921.1	0	0	3	27	0	5	0	21	38	0	56	5
ENSG00000255928.1	0	0	0	0	0	1	0	0	12	0	0	1
ENSG00000255929.1	1676	599	128	661	0	1611	1243	826	2687	863	836	1611
ENSG00000255931.1	8	4	0	21	0	0	3	0	2	2	6	0
ENSG00000255933.1	1	2	1	2	0	53	3	6	0	1	4	53
ENSG00000255944.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255945.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255946.1	0	0	0	1	0	6	0	0	0	0	0	6
ENSG00000255947.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255949.1	219	144	183	1025	0	270	166	1062	334	186	1172	270
ENSG00000255958.1	3	1	1	22	0	64	1	0	83	3	21	64
ENSG00000255959.1	171	112	409	517	0	63	138	1960	130	110	1007	63
ENSG00000255966.1	10	1	0	6	0	8	10	0	16	4	3	8
ENSG00000255968.1	1	0	0	0	0	143	0	0	160	0	0	143
ENSG00000255970.1	0	0	0	0	0	0	1	0	4	0	4	0
ENSG00000255980.1	1	0	0	0	0	2	2	0	0	0	8	2
ENSG00000255983.1	0	0	0	0	0	0	0	0	0	0	2	0
ENSG00000255989.1	84	10	20	73	67	101	36	120	155	20	94	101
ENSG00000255992.1	11	26	78	152	0	11	15	353	0	20	200	11
ENSG00000255998.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256001.1	0	0	72	408	0	0	0	287	0	0	616	0
ENSG00000256006.1	3	5	2	2	0	36	0	7	39	2	0	36
ENSG00000256007.1	411	194	85	454	0	499	340	366	573	222	380	499
ENSG00000256008.1	0	0	0	17	0	0	3	0	0	0	11	0
ENSG00000256011.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256013.1	198	65	5	315	0	0	137	20	0	96	60	0
ENSG00000256020.1	0	0	0	1	0	2	0	0	3	0	2	2
ENSG00000256022.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256025.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256028.2	2999	1560	1537	9437	0	4150	2256	7057	6	2084	10355	4150
ENSG00000256031.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256034.1	181	83	115	1408	0	289	166	1268	491	111	1486	289
ENSG00000256039.1	0	0	0	0	0	28	0	0	1	0	0	28
ENSG00000256049.2	0	0	2	0	2	26	1	0	7	0	0	26
ENSG00000256050.2	1	0	0	0	0	2	2	0	0	0	0	2
ENSG00000256064.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256071.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256072.1	392	108	0	2	0	834	285	0	818	179	0	834
ENSG00000256077.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256083.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256084.1	0	0	0	4	0	0	0	0	0	0	2	0
ENSG00000256085.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256092.2	100	35	39	178	0	294	62	164	2	61	187	294
ENSG00000256101.1	0	0	0	6	0	21	0	2	11	0	7	21
ENSG00000256115.1	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000256116.1	422	130	111	563	0	381	286	668	782	201	703	381
ENSG00000256120.1	0	0	0	0	0	2	0	0	4	0	0	2
ENSG00000256124.1	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000256128.1	0	0	3	17	0	0	0	0	0	0	14	0
ENSG00000256137.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256139.2	9	7	6	22	0	37	8	2	133	6	8	37
ENSG00000256146.1	0	0	0	7	0	0	0	2	0	0	0	0
ENSG00000256149.1	13	0	0	0	0	0	11	0	0	1	0	0
ENSG00000256150.1	0	0	0	0	0	8	0	0	11	0	0	8
ENSG00000256151.1	3	0	96	602	0	8	0	36	0	0	505	8
ENSG00000256152.2	73	46	176	1023	0	187	64	1271	0	64	1622	187
ENSG00000256155.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256164.1	100	0	39	251	0	257	70	344	524	1	409	257
ENSG00000256166.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256172.1	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000256185.1	11	0	1	15	0	91	7	10	73	0	12	91
ENSG00000256193.1	0	0	0	5	0	0	0	0	0	0	0	0
ENSG00000256195.2	0	0	0	0	0	0	0	0	0	0	0	0
